,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1750,76426,-37.905649,145.085293,80 Dallas Avenue,HUGHESDALE,9040000,house,2013,3,2,2,SC_087,1945,19917,644,33,0,hospital_166,1951,S_010,1844
1751,96290,-37.929345,145.037459,8a Uonga Road,BENTLEIGH,16745000,house,2014,4,2,3,SC_046,1133,19938,499,38,0,hospital_110,417,S_107,1166
1752,56022,-37.8456955,145.0838165,9 Tyne Street,CAMBERWELL,10450000,house,2008,3,1,2,SC_099,3284,19849,715,33,0,hospital_089,1591,S_160,1639
1753,16267,-37.705829,144.933958,10 Justin Avenue,GLENROY,10960000,house,2016,2,1,2,SC_030,3283,20032,1481,32,0,hospital_184,4791,S_004,442
1754,41712,-37.74624634,145.0702057,17 Hylton Crescent,ROSANNA,8175000,house,2009,3,2,2,SC_017,1070,19936,518,27,0,hospital_066,1247,S_100,1446
1755,26730,-37.575217,144.913521,39 Viewside Cres,CRAIGIEBURN,6888000,house,2016,4,2,2,SC_005,616,40221,3959,45,0,hospital_104,8424,S_178,2763
1756,17643,-37.700229,144.905748,71 Valley Crescent,GLENROY,6020000,house,2010,3,1,2,SC_010,2262,20031,1055,34,0,hospital_184,4684,S_209,1731
1757,41808,-37.759682,145.062846,2/42 Castle Street,EAGLEMONT,21440000,house,2015,4,2,2,SC_017,663,19935,347,26,0,hospital_046,353,S_100,495
1758,15945,-37.709317,144.893637,14 Gowanbrae Drive,GOWANBRAE,9375000,house,2013,4,2,2,SC_010,792,20032,2144,32,0,hospital_184,3807,S_198,2003
1759,33274,-37.74460602,145.0120544,9 Maynard Street,PRESTON,5390000,house,2009,2,1,2,SC_103,1051,20013,1053,24,0,hospital_035,2071,S_105,1033
1760,37998,-37.783444,145.034051,14 St Gothards Road,ALPHINGTON,13800000,house,2013,3,2,0,SC_001,1858,19931,614,19,0,hospital_029,1117,S_219,1821
1761,39584,-37.686837,145.056902,123 Cabernet Crescent,BUNDOORA,10166000,house,2015,3,1,2,SC_062,4655,19984,3580,33,0,hospital_041,741,S_155,1333
1762,34082,-37.721928,145.016856,19 Acheron Avenue,RESERVOIR,6280000,house,2015,3,2,2,SC_047,2197,20010,1034,31,0,hospital_139,1725,S_225,1097
1763,14742,-37.756531,144.9337328,7 Leila Street,ESSENDON,8775000,house,2014,2,1,2,SC_030,3049,20036,1531,23,0,hospital_128,1922,S_025,1655
1764,80609,-37.978691,145.223387,1 Burrows Avenue,DANDENONG,6480000,house,2010,5,1,2,SC_112,1186,19888,1736,53,0,hospital_033,661,S_183,954
1765,13553,-37.72306061,144.7671509,9 Basalt Court,DELAHEY,4352000,house,2008,3,2,0,SC_048,2512,20001,2441,36,0,hospital_057,5893,S_094,2445
1766,74155,-37.906259,145.281083,3 Rathgar Road,LYSTERFIELD,5920000,house,2010,3,2,2,SC_049,2725,19867,2772,58,0,hospital_150,2945,S_199,2013
1767,95041,-37.922561,145.048173,1A Jeffrey Street,BENTLEIGH,7812000,house,2011,3,2,2,SC_046,2074,19939,1136,36,0,hospital_110,1537,S_107,631
1768,81638,-38.001693,145.250782,10 Abrehart Street,EUMEMMERRING,4680000,house,2014,3,1,3,SC_077,446,19885,2443,58,0,hospital_119,3345,S_212,1348
1769,13521,-37.697135,144.75435,8 Terrye Court,HILLSIDE,3330000,house,2010,3,2,3,SC_048,4145,20000,1802,39,0,hospital_057,8820,S_163,398
1770,67767,-37.767199,145.366371,9 Themeda Place,LILYDALE,4200000,house,2016,3,2,2,SC_084,4723,19876,2095,59,0,hospital_113,1173,S_081,1684
1771,88165,-37.943939,145.047404,25 Chapel Road,MOORABBIN,10413000,house,2015,3,1,1,SC_079,802,19872,697,39,0,hospital_110,1528,S_069,802
1772,45190,-37.717287,145.098841,5 Kolonga Court,GREENSBOROUGH,6747000,house,2014,3,2,1,SC_017,5046,19984,1501,33,0,hospital_075,1488,S_020,1406
1773,75789,-37.904067,145.109878,1598 Dandenong Road,HUNTINGDALE,10000000,house,2012,4,3,2,SC_087,3035,19916,1017,35,0,hospital_166,636,S_169,2553
1774,52657,-37.82336807,145.0053864,20 Boyd Street,RICHMOND,10665000,house,2007,2,1,1,SC_038,1932,19906,504,12,0,hospital_122,405,S_076,1759
1775,52656,-37.81616592,144.9937744,20 Bowen Street,RICHMOND,8300000,house,2007,2,1,0,SC_068,1920,19978,247,6,0,hospital_172,135,S_076,748
1776,57340,-37.819245,145.072911,50 Alexandra Avenue,CANTERBURY,41600000,house,2016,3,2,2,SC_099,1426,19892,849,26,0,hospital_064,2462,S_113,1664
1777,18292,-37.668462,144.93841,169 Dallas Drive,DALLAS,3575000,house,2016,3,1,2,SC_072,2433,19960,781,39,0,hospital_104,2535,S_153,1825
1778,70572,-37.876257,145.094187,18 Collins Street,CHADSTONE,14400000,house,2014,2,1,2,SC_042,265,19839,372,26,0,hospital_098,1592,S_112,1093
1779,85537,-37.8834744,145.0132652,32 Prentice Street,ELSTERNWICK,15150000,house,2012,4,2,1,SC_023,2724,19954,1096,16,0,hospital_080,214,S_193,749
1780,87227,-37.913245,145.00594,91 William Street,BRIGHTON,18000000,house,2016,3,2,2,SC_046,4079,19951,872,21,0,hospital_156,1274,S_151,782
1781,67618,-37.75538635,145.3397522,6 Wilsons Lane,LILYDALE,3124000,house,2009,2,1,1,SC_084,2293,19876,701,59,0,hospital_151,1510,S_233,948
1782,17148,-37.703586,144.905644,38 Fran Street,GLENROY,3850000,house,2013,3,1,2,SC_010,2018,20032,1025,32,0,hospital_184,4310,S_209,1639
1783,110,-37.80204,144.88937,1 John Street,FOOTSCRAY,12000000,house,2014,2,1,0,SC_043,2622,20024,192,17,0,hospital_056,1030,S_201,773
1784,9856,-37.8877,144.634511,6 Presidents Court,WERRIBEE,4004000,house,2013,3,1,2,SC_012,2597,19921,2675,40,0,hospital_073,4134,S_236,2190
1785,67782,-37.774021,145.348677,95 Lakeview Drive,LILYDALE,6056000,house,2016,4,2,2,SC_084,3531,19876,2061,59,0,hospital_113,1444,S_081,1569
1786,48830,-37.806296,145.01692,91 Studley Park Rd,KEW,3945000,house,2016,5,2,2,SC_083,2277,19905,1807,18,0,hospital_032,189,S_039,1232
1787,8522,-37.764766,144.784622,44 Chesterfield Road,CAIRNLEA,6215000,house,2012,4,2,2,SC_107,4627,20003,2340,31,0,hospital_057,2672,S_159,836
1788,81930,-37.98336411,145.2393189,20 Conferta Crescent,DOVETON,6080000,house,2010,3,1,0,SC_112,2168,19888,2698,53,0,hospital_119,1797,S_195,1744
1789,7973,-37.757931,144.797668,1 Litoria Walk,ST ALBANS,3915000,house,2012,3,2,2,SC_107,3515,20003,1049,31,0,hospital_057,1508,S_159,693
1790,45514,-37.702072,145.097568,8 Scotland Avenue,GREENSBOROUGH,8305000,house,2016,2,1,2,SC_062,5710,19985,964,37,0,hospital_075,806,S_020,365
1791,80515,-38.002285,145.1453095,8 Illukey Court,KEYSBOROUGH,7980000,house,2008,4,2,2,SC_057,2679,19862,4694,47,0,hospital_096,2451,S_079,2593
1792,53834,-37.822923,145.013755,82 Yarra Boulevard,RICHMOND,15680000,house,2016,4,2,2,SC_083,1939,19906,751,12,0,hospital_122,947,S_208,1937
1793,38402,-37.776505,145.025174,61b Grange Road,FAIRFIELD,13855000,house,2016,3,2,2,SC_001,1747,19931,575,19,0,hospital_029,1446,S_219,1722
1794,1852,-37.80517197,144.8830109,16 Chirnside Street,KINGSVILLE,9010000,house,2008,3,2,0,SC_043,2285,20023,426,19,0,hospital_056,1369,S_201,1408
1795,89791,-37.97126,145.071054,1/26 Follett Road,CHELTENHAM,8748000,house,2013,3,2,1,SC_003,1581,19865,1289,40,0,hospital_109,1018,S_011,1374
1796,21184,-37.765407,144.967986,4 Cooraminta Street,BRUNSWICK,21000000,house,2013,4,3,1,SC_030,3996,19968,783,21,0,hospital_144,1049,S_074,856
1797,12259,-37.70376587,144.7642212,13 Balam Green,SYDENHAM,5916000,house,2008,3,2,2,SC_048,3816,20000,925,39,0,hospital_057,7711,S_094,1071
1798,95211,-37.923787,145.03339,22 Twisden Road,BENTLEIGH,14960000,house,2012,4,2,1,SC_046,1802,19938,237,38,0,hospital_110,1074,S_107,900
1799,46635,-37.72198868,145.1540527,144 Pitt Street,ELTHAM,10875000,house,2009,4,2,2,SC_051,5402,19987,1088,44,0,hospital_075,4640,S_194,852
1800,90036,-37.970071,145.047789,14 Victor Avenue,CHELTENHAM,8870000,house,2011,3,1,1,SC_079,2404,19866,706,37,0,hospital_055,1165,S_023,1375
1801,68934,-37.863202,145.036624,215 Wattletree Road,MALVERN,12240000,house,2012,2,2,1,SC_023,1547,19944,728,19,0,hospital_183,249,S_235,756
1802,4966,-37.86398315,144.8248749,176 Civic Parade,ALTONA,9660000,house,2009,3,1,2,SC_033,4577,19926,548,30,0,hospital_141,5863,S_128,635
1803,72794,-37.845321,145.288142,1/9 Landscape Drive,BORONIA,6080000,house,2013,3,1,1,SC_022,5166,19869,1716,53,0,hospital_049,1982,S_024,1848
1804,38178,-37.774532,145.020733,27 Plimsoll Grove,FAIRFIELD,2520000,house,2015,4,2,2,SC_001,1994,19930,617,17,0,hospital_039,1525,S_219,1975
1805,1390,-37.80463028,144.8911896,70/a Windsor Avenue,SEDDON,9030000,house,2009,3,1,2,SC_043,2882,20024,238,17,0,hospital_056,1353,S_201,739
1806,31315,-37.7538579,145.0066945,51b Pender Street,THORNBURY,9570000,house,2013,2,2,2,SC_103,1643,20014,727,22,0,hospital_035,1013,S_105,411
1807,18467,-37.68789673,144.9262848,219 Widford Street,BROADMEADOWS,2840000,house,2009,2,1,2,SC_059,3641,20030,798,36,0,hospital_104,4173,S_153,1166
1808,58902,-37.82232,145.17193,33 Candlebark Lane,NUNAWADING,13390000,house,2016,4,2,1,SC_002,330,19899,323,37,0,hospital_060,1829,S_202,417
1809,78942,-37.952195,145.149285,30  St Johns Avenue,SPRINGVALE,13136000,house,2012,3,1,2,SC_057,4981,19913,472,43,0,hospital_124,3303,S_075,249
1810,33463,-37.71034,145.019307,1/47 Crookston Road,RESERVOIR,10744000,house,2015,3,1,2,SC_047,3287,20009,904,32,0,hospital_139,2037,S_225,1822
1811,89241,-37.948719,145.013275,16 Hobson Street,SANDRINGHAM,19350000,house,2015,3,1,1,SC_046,2428,19948,786,28,0,hospital_036,1093,S_214,860
1812,10787,-37.781784,144.924468,67 Canterbury Street,FLEMINGTON,6600000,house,2015,3,1,0,SC_011,736,20040,734,14,0,hospital_007,804,S_086,671
1813,5797,-37.79344559,144.8457184,5 Kenross Court,BRAYBROOK,4510000,house,2008,3,1,2,SC_043,1389,20021,1255,25,0,hospital_174,2103,S_149,1389
1814,27981,-37.598961,144.905326,9102 Baronial Way (Mt Aitken),CRAIGIEBURN,4653000,house,2013,4,2,2,SC_016,1011,40221,3366,45,0,hospital_104,5911,S_178,2589
1815,42981,-37.727815,145.091709,21 Tom Roberts Crescent,YALLAMBIE,8960000,house,2016,3,1,2,SC_017,3721,19983,1997,30,0,hospital_075,2816,S_020,2677
1816,23310,-37.656438,144.905303,1 Eden Place,GREENVALE,6100000,house,2016,5,3,2,SC_072,1619,44817,1898,39,0,hospital_104,1477,S_211,2768
1817,10904,-37.782609,144.923623,80a Dover Street,FLEMINGTON,9000000,house,2012,3,1,1,SC_011,659,20040,706,14,0,hospital_007,895,S_086,632
1818,23316,-37.64043808,144.8931885,1 LEEDS COURT,GREENVALE,8640000,house,2009,4,2,2,SC_075,992,44817,3692,39,0,hospital_104,2658,S_211,1000
1819,68387,-37.859875,145.021749,22 St James Road,ARMADALE,2640000,house,2016,3,2,2,SC_038,2454,19945,436,21,0,hospital_092,721,S_013,593
1820,75125,-37.88765717,145.0768433,4 Merrimu Street,MURRUMBEENA,7240000,house,2009,4,2,2,SC_087,426,19918,807,31,0,hospital_108,2688,S_167,426
1821,60733,-37.841658,145.196293,4 Lunar Crescent,VERMONT,7260000,house,2010,4,2,1,SC_088,2888,19900,2660,40,0,hospital_008,2819,S_202,2649
1822,93804,-38.058897,145.129172,11 Alleyne Avenue,BONBEACH,2270000,house,2012,4,1,1,SC_070,5721,19859,946,53,0,hospital_096,8139,S_077,1270
1823,53258,-37.8158,145.002239,40 Somerset Street,RICHMOND,8865000,house,2014,3,1,3,SC_068,2660,19978,956,6,0,hospital_042,313,S_076,905
1824,35299,-37.718611,145.012848,6 Dennis Street,RESERVOIR,7150000,house,2012,2,1,2,SC_103,2524,20010,550,31,0,hospital_139,1307,S_225,1564
1825,51350,-37.778964,145.128471,39 Winston Drive,DONCASTER,7360000,house,2014,4,2,2,SC_091,930,20042,4524,30,0,hospital_194,1324,S_188,977
1826,20582,-37.773828,144.953795,154 Gold Street,BRUNSWICK,8668000,house,2015,2,1,0,SC_011,3447,19969,452,20,0,hospital_102,1059,S_074,707
1827,73675,-37.86758423,145.2612763,4/5 Salmon Road,BORONIA,3920000,house,2009,3,2,2,SC_049,5093,19869,2181,53,0,hospital_002,1479,S_024,2151
1828,72486,-37.842366,145.253306,573 Mountain Highway,BAYSWATER,4290000,house,2012,3,1,1,SC_032,3937,19870,1306,50,0,hospital_002,1959,S_139,1196
1829,90304,-37.958941,145.057592,21 Reeve Court,CHELTENHAM,12180000,house,2015,4,2,3,SC_079,1815,19866,898,37,0,hospital_082,183,S_023,166
1830,61325,-37.827533,145.224104,15 Hammond Street,RINGWOOD,10680000,house,2016,3,2,2,SC_032,1697,19902,1365,44,0,hospital_008,2453,S_040,1782
1831,74934,-37.8899514,145.0723983,28 Omama Road,MURRUMBEENA,11917000,house,2010,2,1,1,SC_087,825,19919,442,29,0,hospital_108,2740,S_167,825
1832,22252,-37.754881,144.969577,2/55 Blair Street,COBURG,17120000,house,2016,4,3,2,SC_030,3032,19966,684,26,0,hospital_144,264,S_173,1402
1833,45359,-37.695509,145.111012,60 Diamond Creek Road,GREENSBOROUGH,6765000,house,2015,4,2,2,SC_051,4933,19985,971,37,0,hospital_075,1163,S_210,1126
1834,88838,-37.945187,145.041433,39 Henry Street,HIGHETT,22950000,house,2016,3,1,2,SC_079,440,19872,362,39,0,hospital_110,1411,S_069,440
1835,70406,-37.880841,145.105161,1 Inga Court,CHADSTONE,9075000,house,2014,2,1,1,SC_042,1262,19840,1010,28,0,hospital_166,2051,S_112,1890
1836,2778,-37.812236,144.889138,124 Gamon Street,YARRAVILLE,8415000,house,2016,3,1,0,SC_043,3191,19996,408,15,0,hospital_056,2142,S_201,1498
1837,20261,-37.795301,144.971795,97-101 Kay Street,CARLTON,7210000,house,2015,2,1,1,SC_008,1850,19843,1756,8,0,hospital_188,742,S_200,624
1838,54092,-37.81602859,145.039505,13 York Street,HAWTHORN,11494000,house,2009,2,1,0,SC_083,602,19904,663,20,0,hospital_086,841,S_208,564
1839,73295,-37.860417,145.256377,22 Lemal Avenue,BORONIA,5225000,house,2010,3,2,1,SC_032,5833,19870,2323,50,0,hospital_002,1175,S_139,2151
1840,61255,-37.817873,145.23604,13 Ford Street,RINGWOOD,4015000,house,2011,2,1,1,SC_032,853,19902,660,44,0,hospital_105,972,S_190,865
1841,16645,-37.712937,144.947615,17 Surrey Street,HADFIELD,5650000,house,2014,4,1,1,SC_030,2179,19962,1154,33,0,hospital_139,4472,S_004,1022
1842,10557,-37.796992,144.92942,42 Ormond Street,KENSINGTON,15540000,house,2015,3,1,1,SC_011,2002,20041,370,13,0,hospital_114,277,S_086,1101
1843,88204,-37.943445,145.040377,4 Florida Court,MOORABBIN,6840000,house,2015,3,1,2,SC_046,474,19872,570,39,0,hospital_110,1199,S_069,636
1844,81565,-37.99750519,145.2064819,9 Fox Court,DANDENONG,5688000,house,2009,3,1,2,SC_117,1315,19888,886,53,0,hospital_119,1760,S_184,1455
1845,83769,-37.854768,145.009878,26 Florence Street,PRAHRAN,10236000,house,2010,2,1,1,SC_038,1587,19946,569,20,0,hospital_132,113,S_115,851
1846,60377,-37.840055,145.199722,1 Trinian Street,VERMONT,12110000,house,2016,3,2,2,SC_088,2909,19900,2547,40,0,hospital_008,2601,S_202,2739
1847,23408,-37.655875,144.899699,137 Normanby Drive,GREENVALE,5600000,house,2013,4,2,2,SC_072,2065,44817,2392,39,0,hospital_104,1915,S_211,2375
1848,13770,-37.755669,144.914843,12 Flower Street,ESSENDON,16643000,house,2010,3,1,1,SC_082,2548,20037,125,20,0,hospital_128,1204,S_197,1299
1849,73429,-37.866436,145.2815399,29 Pine Crescent,BORONIA,4860000,house,2009,3,1,1,SC_049,3898,19869,712,53,0,hospital_049,440,S_024,593
1850,95142,-37.926928,145.031839,20 Wolsley Street,BENTLEIGH,9815000,house,2010,3,2,2,SC_046,1512,19938,375,38,0,hospital_110,809,S_107,1221
1851,10994,-37.7983589,144.9294219,Lot 36 Tennyson Street,KENSINGTON,3600000,house,2012,2,1,1,SC_011,2128,20026,371,10,0,hospital_114,425,S_086,1252
1852,76634,-37.919589,145.129344,19 Panorama Street,CLAYTON,13200000,house,2015,3,1,2,SC_073,5188,19915,959,38,0,hospital_065,685,S_169,1178
1853,86322,-37.898495,145.000708,2 Thomson Street,BRIGHTON,13800000,house,2012,3,1,0,SC_015,3754,19953,364,18,0,hospital_013,1125,S_151,944
1854,77165,-37.94209,145.104637,21 Carbine Avenue,CLARINDA,13855000,house,2015,5,3,1,SC_003,3510,19915,2388,38,0,hospital_076,2660,S_170,1959
1855,11815,-37.72223,144.826688,31 Green Gully Road,KEILOR,7021000,house,2012,3,2,1,SC_107,1790,20001,3005,36,0,hospital_005,4383,S_222,2118
1856,61136,-37.805315,145.235687,10 Tania Court,RINGWOOD,5522000,house,2011,3,1,1,SC_032,1025,19902,1317,44,0,hospital_105,918,S_190,812
1857,83484,-37.857936,145.004132,13 Closeburn Avenue,PRAHRAN,14480000,house,2015,4,1,1,SC_066,1505,19957,1084,11,0,hospital_063,572,S_115,1106
1858,54389,-37.8223121,145.0262596,3/127-129 Power Street,HAWTHORN,17920000,house,2013,4,2,2,SC_083,846,19905,300,18,0,hospital_086,526,S_208,850
1859,33668,-37.724884,144.99587,11A Fulham Grove,RESERVOIR,8195000,house,2014,3,2,2,SC_103,1722,20011,723,28,0,hospital_139,837,S_030,1204
1860,69464,-37.87126,145.081824,11 Markham Avenue,ASHBURTON,13200000,house,2015,3,1,3,SC_042,1087,19847,379,36,0,hospital_098,858,S_112,1178
1861,27122,-37.594208,144.931123,5 Lee Street,CRAIGIEBURN,3465000,house,2016,3,1,3,SC_110,887,40221,1369,45,0,hospital_104,6359,S_178,255
1862,60951,-37.83279419,145.2131195,802 Canterbury Road,VERMONT,8208000,house,2009,3,1,2,SC_032,2623,19901,1547,42,0,hospital_008,2212,S_040,2697
1863,82091,-37.9867457,145.2455226,3/9 Dorothy Street,DOVETON,4560000,house,2013,3,1,2,SC_077,2067,19888,3161,53,0,hospital_119,2337,S_195,1478
1864,41185,-37.7165184,145.0374146,8 Maryborough Avenue,KINGSBURY,20400000,house,2008,3,1,2,SC_047,2531,20009,2638,32,0,hospital_025,510,S_225,1207
1865,85119,-37.883071,144.97978,8 Wilton Grove,ELWOOD,19500000,house,2013,4,2,1,SC_015,1603,19955,1575,15,0,hospital_009,2526,S_133,1614
1866,76386,-37.898869,145.100228,7 Norfolk Ave,OAKLEIGH,8700000,house,2009,3,2,1,SC_087,2008,19917,1060,33,0,hospital_166,507,S_026,1907
1867,20619,-37.769835,144.969277,164 Albert Street,BRUNSWICK,5500000,house,2016,3,1,1,SC_103,4428,19968,885,21,0,hospital_144,1503,S_074,816
1868,18045,-37.689951,144.919274,11 Gibson Street,BROADMEADOWS,5894000,house,2013,3,1,2,SC_059,3029,20031,651,34,0,hospital_104,4371,S_153,1337
1869,94367,-37.960954,145.082417,35 St Georges Crescent,HEATHERTON,7200000,house,2010,3,2,1,SC_003,1274,19866,2526,37,0,hospital_109,694,S_023,2340
1870,85953,-37.896743,145.002861,10/83 Asling Street,BRIGHTON,5040000,house,2016,2,1,1,SC_015,3680,19953,115,18,0,hospital_013,910,S_151,1076
1871,29480,-37.76403046,144.9887848,153 BEACONSFIELD PARADE,NORTHCOTE,10200000,house,2009,3,1,0,SC_103,2958,20015,728,20,0,hospital_035,1682,S_105,1946
1872,21136,-37.775126,144.955917,367A Barkly Street,BRUNSWICK,4040000,house,2011,1,1,1,SC_011,3592,19969,247,20,0,hospital_102,1126,S_138,580
1873,30643,-37.75757217,144.9994202,12 Smith Street,THORNBURY,9000000,house,2009,2,2,0,SC_103,2015,20014,290,22,0,hospital_035,950,S_105,813
1874,42416,-37.742691,145.059,58 Waiora Road,ROSANNA,7446000,house,2011,3,1,1,SC_017,1679,19936,629,27,0,hospital_090,1085,S_100,2013
1875,50014,-37.76579666,145.0933533,2 Virginia Court,BULLEEN,8125000,house,2008,4,2,2,SC_009,128,19935,3034,26,0,hospital_193,2090,S_154,214
1876,39918,-37.701974,145.061513,1B Decathlon Street,BUNDOORA,3448000,house,2011,2,1,1,SC_047,4911,19984,2202,33,0,hospital_037,373,S_155,690
1877,15657,-37.73849487,144.8895569,28 Grandview Road,NIDDRIE,4888000,house,2008,3,1,0,SC_082,1497,20036,2928,23,0,hospital_184,1430,S_198,1361
1878,50235,-37.776273,145.085893,40 Sandra Street,BULLEEN,8028000,house,2013,4,2,2,SC_009,1296,19935,3080,26,0,hospital_194,2601,S_154,1183
1879,16188,-37.701421,144.931648,1/117 Hilton Street,GLENROY,5280000,house,2016,3,1,1,SC_030,3814,20032,1317,32,0,hospital_184,5117,S_209,845
1880,57448,-37.833548,145.085526,92 Highfield Road,CANTERBURY,37400000,house,2015,4,2,2,SC_099,2625,19894,1065,30,0,hospital_089,2764,S_160,1287
1881,39435,-37.704794,145.0609,107 Greenwood Drive,BUNDOORA,6852000,house,2015,3,1,2,SC_047,4623,19984,2130,33,0,hospital_037,464,S_155,862
1882,32064,-37.75072,144.987141,178 Miller Street,PRESTON,16900000,house,2016,4,2,1,SC_103,1799,20014,1116,22,0,hospital_144,1495,S_105,1452
1883,38879,-37.75923,145.035155,4 Dalveen Road,IVANHOE,12120000,house,2016,3,2,1,SC_001,1129,19933,1405,22,0,hospital_039,601,S_219,1158
1884,57763,-37.825264,145.141209,2 Garie Street,BLACKBURN,9000000,house,2011,3,1,1,SC_037,1791,19897,501,35,0,hospital_060,1563,S_018,871
1885,40683,-37.678618,145.048288,46 Scarlet Drive,BUNDOORA,9960000,house,2016,4,2,2,SC_062,4444,20007,3002,37,0,hospital_041,1927,S_155,2309
1886,78689,-37.955556,145.159701,17 Colonsay Road,SPRINGVALE,9367000,house,2014,2,1,1,SC_057,4307,19891,294,45,0,hospital_124,2387,S_075,747
1887,30262,-37.780993,145.002932,6 Edward Street,NORTHCOTE,2547000,house,2016,4,2,0,SC_001,3716,19928,328,13,0,hospital_035,2059,S_060,2861
1888,27237,-37.587908,144.933845,52 Woodlea Crescent,CRAIGIEBURN,3380000,house,2014,3,2,2,SC_110,1259,40221,1759,45,0,hospital_104,7089,S_178,678
1889,59594,-37.827384,145.188667,2/24 Carween Avenue,MITCHAM,8250000,house,2010,3,2,2,SC_088,1202,19900,1083,40,0,hospital_010,1944,S_202,1161
1890,67288,-37.756124,145.340011,27 Albert Hill Road,LILYDALE,5517000,house,2010,3,2,2,SC_084,2306,19876,681,59,0,hospital_113,1455,S_233,904
1891,47400,-37.71462,145.164596,62 Wycliffe Crescent,ELTHAM,5085000,house,2010,3,2,2,SC_051,4579,19987,1482,44,0,hospital_075,5279,S_194,582
1892,92593,-37.996153,145.094009,105 Chute Street,MORDIALLOC,7008000,house,2015,3,2,2,SC_003,2819,19863,1288,45,0,hospital_001,1957,S_119,1473
1893,6696,-37.795923,144.824722,4 Moira Street,SUNSHINE,7440000,house,2015,4,2,3,SC_102,1702,20021,1091,25,0,hospital_174,2142,S_130,1652
1894,76704,-37.91776276,145.1240234,24 Hourigan Ave,CLAYTON,4008000,house,2008,3,1,1,SC_087,4956,19915,829,38,0,hospital_065,215,S_169,1027
1895,31528,-37.7606926,145.0055389,89 St David Street,THORNBURY,8172000,house,2009,4,2,1,SC_103,2371,20015,837,20,0,hospital_035,320,S_105,1084
1896,64003,-37.787109,145.265165,24 Cherry Tree Grove,CROYDON,6400000,house,2011,3,1,2,SC_022,2064,19878,1644,50,0,hospital_164,2448,S_157,1432
1897,39872,-37.71377563,145.0422516,18 O\'Connell Street,KINGSBURY,5922000,house,2008,3,1,2,SC_047,2951,19983,2732,30,0,hospital_025,365,S_225,1719
1898,8077,-37.75191879,144.7545929,13 Paringa Way,BURNSIDE,6160000,house,2009,4,2,2,SC_048,2404,20002,4078,33,0,hospital_057,5358,S_156,131
1899,35161,-37.727694,145.020626,53 Chaleyer Street,RESERVOIR,12960000,house,2013,3,1,0,SC_047,1479,20011,1574,28,0,hospital_139,2284,S_225,778
